file,variable_path,variable_name,shape,dtype,reason
CLONALG/best_result_0305_groupF_900gen.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_0306_groupF_1000gen.mat,J_hist,J_hist,"(100,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
CLONALG/best_result_0306_groupF_1000gen.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_0306_groupF_1000gen.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_0306_groupF_1000gen.mat,best_bits_hist,best_bits_hist,"(100, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_0306_groupF_1000gen.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_0306_groupF_1000gen.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_0306_groupF_1000gen.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_20251231_192359.mat,J_hist,J_hist,"(20,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
CLONALG/best_result_20251231_192359.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_20251231_192359.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_20251231_192359.mat,best_bits_hist,best_bits_hist,"(20, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_20251231_192359.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_20251231_192359.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_20251231_192359.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_group4 100gen.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
CLONALG/best_result_group4 100gen.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_group4 100gen.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_group4 100gen.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
CLONALG/best_result_group4 100gen.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_group4 100gen.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
CLONALG/best_result_group4 100gen.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_bits_coarse.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_bits_coarse.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_bits_coarse.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_bits_coarse.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_bits_coarse.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251224_164638.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251224_164638.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251224_164638.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251224_164638.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251224_164638.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251224_164638.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251224_164638.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_164109.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251225_164109.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_164109.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_164109.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_164109.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_164109.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_164109.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_205212.mat,J_hist,J_hist,"(6,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251225_205212.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_205212.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_205212.mat,best_bits_hist,best_bits_hist,"(6, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251225_205212.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_205212.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251225_205212.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251228_164352.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251228_164352.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251228_164352.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251228_164352.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251228_164352.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251228_164352.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251228_164352.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_005752.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251229_005752.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_005752.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_005752.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_005752.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_005752.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_005752.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_211603.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20251229_211603.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_211603.mat,best_bits,best_bits,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_211603.mat,best_bits_hist,best_bits_hist,"(5, 45)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20251229_211603.mat,ctx.domain.design_mask,design_mask,"(5, 9)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_211603.mat,ctx.domain.design_idx,design_idx,"(45,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20251229_211603.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260103_045247.mat,J_hist,J_hist,"(3,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260103_045247.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260103_045247.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260103_045247.mat,best_bits_hist,best_bits_hist,"(3, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260103_045247.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260103_045247.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260103_045247.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260105_193139.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260105_193139.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260105_193139.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260105_193139.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260105_193139.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260105_193139.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260105_193139.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_151138.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260106_151138.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_151138.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_151138.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_151138.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_151138.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_151138.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_224059.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260106_224059.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_224059.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_224059.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260106_224059.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_224059.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260106_224059.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_181234.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260108_181234.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_181234.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_181234.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_181234.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_181234.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_181234.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_231323.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260108_231323.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_231323.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_231323.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260108_231323.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_231323.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260108_231323.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260110_195804.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260110_195804.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260110_195804.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260110_195804.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260110_195804.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260110_195804.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260110_195804.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260111_184658.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260111_184658.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260111_184658.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260111_184658.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260111_184658.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260111_184658.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260111_184658.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260112_211205.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260112_211205.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260112_211205.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260112_211205.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260112_211205.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260112_211205.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260112_211205.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260113_190201.mat,J_hist,J_hist,"(10,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260113_190201.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260113_190201.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260113_190201.mat,best_bits_hist,best_bits_hist,"(10, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260113_190201.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260113_190201.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260113_190201.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260116_163434.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260116_163434.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260116_163434.mat,best_bits,best_bits,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260116_163434.mat,best_bits_hist,best_bits_hist,"(5, 180)",uint8,变量名/完整路径包含性能或设计关键词: best
IA_test/best_result_20260116_163434.mat,ctx.domain.design_mask,design_mask,"(10, 18)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260116_163434.mat,ctx.domain.design_idx,design_idx,"(180,)",uint8,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260116_163434.mat,ctx.groupId_design,groupId_design,(),int64,变量名/完整路径包含性能或设计关键词: design
IA_test/best_result_20260116_200125.mat,J_hist,J_hist,"(5,)",float64,变量名/完整路径包含性能或设计关键词: j_hist
IA_test/best_result_20260116_200125.mat,bestOverall,bestOverall,(),float64,变量名/完整路径包含性能或设计关键词: best
