relative_path,absolute_path,encoding,read_status,format,frequency,precision,min_angle,depth,length_unit,problem_type,coordinates,point_count,boundary_count,material_count,circuit_count,node_count,segment_count,arc_count,block_label_count,material_names,assigned_material_names,circuit_names,current_settings,magnetization_directions,geometry_bbox,model_center,geometry_signature,error
IA_test_groupA/新建文件夹/temp_airgap_scan.fem,C:\Users\26096\Desktop\em\FP\IA_test_groupA\新建文件夹\temp_airgap_scan.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,417,391,305,281,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",21b9c07d5d84fcb1894e463e3ddc1bcf24e585ae9dfd57a44480e2b5f2794c55,
IA_test_groupA/设计/blank.FEM,C:\Users\26096\Desktop\em\FP\IA_test_groupA\设计\blank.FEM,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,8,7,3,112,114,7,11,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A|B|C,"[{""name"":""A"",""current_re"":""0""},{""name"":""B"",""current_re"":""0""},{""name"":""C"",""current_re"":""0""}]","[0.0,1.0]","[-20.0,0.0,74.0,74.0]","[27.0,37.0]",13c4009dcbea600c35a5298b42d1bef21b9713000950e2cd0142a93dd98d4889,
IA_test_N/0204 100gen/model.fem,C:\Users\26096\Desktop\em\FP\IA_test_N\0204 100gen\model.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1826,1596,270,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",e62cc2829981b033ea3a307f5d2bba0fc726ef3237e5a5ed5819e06340d18532,
免疫算法测试/01.13/best_J0.080216_20260109_165414.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\01.13\best_J0.080216_20260109_165414.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1838,1608,264,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",8b6d9cf0347029982a816fb8b5455c5fa2f16b7d68ea63628817a3be9f033a52,
免疫算法测试/01.13/seed_bits_fine.FEM,C:\Users\26096\Desktop\em\FP\免疫算法测试\01.13\seed_bits_fine.FEM,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1628,1458,192,306,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",405a51e3d5fa2ec788f0c7e7d00cb330b1986e28807856a27af1ec57399b3d5a,
免疫算法测试/01.13/strukturFemm.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\01.13\strukturFemm.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,8,16,3,161,162,9,18,Air|Pure Iron|Copper|Copper|Copper|Copper|Copper|Copper|Air|Air|Pure Iron|Air|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A|B|C,"[{""name"":""A"",""current_re"":""-3.0310889132455348""},{""name"":""B"",""current_re"":""3.0310889132455356""},{""name"":""C"",""current_re"":""2.1431318985078681e-016""}]","[0.0,1.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",0d4c9d0744060d279af277922aa85078978bce6da1d810d9df13890d6c41c852,
免疫算法测试/03.10/best_J0.0924955_20260306_174158.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\03.10\best_J0.0924955_20260306_174158.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1934,1638,324,360,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",c09a1247d66549e5cda5470a49d28c1c339a1177791e9212156c9bf769dd5d74,
免疫算法测试/0317/groupF_1000gen_block.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0317\groupF_1000gen_block.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1436,1044,972,612,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",f210cfbcce58aa4568776c216f31cc47556db6d81fd895b1d0a0a0b70480292f,
免疫算法测试/0317/groupN_100gen_block.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0317\groupN_100gen_block.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1532,1110,996,612,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",a006032085b01c326ce9983d64b3eec6682363a36094ed10a555f0e0756d108d,
免疫算法测试/0414/groupF 1000gen.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0414\groupF 1000gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1424,1116,972,696,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",138cce239fed19c57169df2dec7bd817780530822ca02884a4865f4857942d39,
免疫算法测试/0414/groupN 100gen.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0414\groupN 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1520,1218,996,732,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",effe9641a093fa6271385f3f55335901fcbbcdb5accc41cc883f636cc76bda0a,
免疫算法测试/0415/group4 100gen.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0415\group4 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1224,730,581,149,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",98d46c29dde806deb39c0ca5fa7259384cabfd317cf389b8f7ecf33342999391,
免疫算法测试/0415/groupF 1000gen.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0415\groupF 1000gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1356,766,671,120,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""2.1431318985078681e-016""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""-3.0310889132455348""},{""name"":""A-"",""current_re"":""-2.1431318985078681e-016""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""3.0310889132455348""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",a11f4c4bd3653864955d4075c93d210d5158d0228803272f4cb1436650d62c73,
免疫算法测试/0415/groupN 100gen.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\0415\groupN 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1530,892,737,149,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",e4633036f96e3ea287476eace6632a732853f801ed660715989a744f68758702,
免疫算法测试/新建文件夹/temp_airgap_scan.fem,C:\Users\26096\Desktop\em\FP\免疫算法测试\新建文件夹\temp_airgap_scan.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,17,7,6,417,391,305,281,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""-8.6602540378443873""},{""name"":""C+"",""current_re"":""8.6602540378443855""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""8.6602540378443873""},{""name"":""C-"",""current_re"":""-8.6602540378443855""}]","[0.0,1.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",21b9c07d5d84fcb1894e463e3ddc1bcf24e585ae9dfd57a44480e2b5f2794c55,
免疫算法测试/设计/blank.FEM,C:\Users\26096\Desktop\em\FP\免疫算法测试\设计\blank.FEM,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,8,7,3,112,114,7,11,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A|B|C,"[{""name"":""A"",""current_re"":""0""},{""name"":""B"",""current_re"":""0""},{""name"":""C"",""current_re"":""0""}]","[0.0,1.0]","[-20.0,0.0,74.0,74.0]","[27.0,37.0]",13c4009dcbea600c35a5298b42d1bef21b9713000950e2cd0142a93dd98d4889,
论文/ppt/blank.FEM,C:\Users\26096\Desktop\em\FP\论文\ppt\blank.FEM,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,26,7,6,21,20,10,9,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",9a6d9025a03a1d0eebe59b92d1b5eebfc86d1c24b08c92591a88912a6c9f1001,
论文/ppt/blank_18x10.FEM,C:\Users\26096\Desktop\em\FP\论文\ppt\blank_18x10.FEM,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1178,1118,1149,9,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""0""},{""name"":""B+"",""current_re"":""0""},{""name"":""C+"",""current_re"":""0""},{""name"":""A-"",""current_re"":""0""},{""name"":""B-"",""current_re"":""0""},{""name"":""C-"",""current_re"":""0""}]","[0.0,1.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",58d602dfc7710f4daaf3d927c67de1772219913dee1cc09bb7b3b15ea3105ef2,
论文/ppt/dis referencemodell.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\dis referencemodell.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,848,564,324,48,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""2.1431318985078681e-016""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""-3.0310889132455348""},{""name"":""A-"",""current_re"":""-2.1431318985078681e-016""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""3.0310889132455348""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,74.0,74.0]","[37.0,37.0]",8812134350ffb6c8876c37b53a8ede437168d74d64ec2be872a8544f11e11a85,
论文/ppt/group4 100gen.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\group4 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1138,640,586,150,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,60.0,60.0]","[30.0,30.0]",169f5cc5f217245daddbc1b19d959b8ab0835b5f492808d5aa8bb13b8d16fa32,
论文/ppt/groupF 1000gen.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\groupF 1000gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1270,676,676,120,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""2.1431318985078681e-016""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""-3.0310889132455348""},{""name"":""A-"",""current_re"":""-2.1431318985078681e-016""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""3.0310889132455348""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,60.0,60.0]","[30.0,30.0]",fbbd7d820cfbe6f7f0c8e35a6d43e8287884c89b95bdfc2d74ac29ca7e436b13,
论文/ppt/groupF 100gen.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\groupF 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1000,580,484,96,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,60.0,60.0]","[30.0,30.0]",d9011c9c16fd4d414e6763f109c4bbba11b5cc4a72b29c8adebd849e0eb22347,
论文/ppt/groupN 100gen.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\groupN 100gen.fem,utf-8-sig,ok,4.0,0,1e-008,15,36,millimeters,planar,cartesian,0,26,7,6,1444,802,742,150,Air|Pure Iron|Copper|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A+|B+|C+|A-|B-|C-,"[{""name"":""A+"",""current_re"":""-3.0310889132455348""},{""name"":""B+"",""current_re"":""3.0310889132455356""},{""name"":""C+"",""current_re"":""2.1431318985078681e-016""},{""name"":""A-"",""current_re"":""3.0310889132455348""},{""name"":""B-"",""current_re"":""-3.0310889132455356""},{""name"":""C-"",""current_re"":""-2.1431318985078681e-016""}]","[0.0,1.0,30.0,31.0]","[0.0,0.0,60.0,60.0]","[30.0,30.0]",bb40bb16aef3bfc8ad336792dc64377aca6e82805f8316bda0612d40aa2bae7f,
论文/ppt/strukturFemm.fem,C:\Users\26096\Desktop\em\FP\论文\ppt\strukturFemm.fem,utf-8-sig,ok,4.0,0,1e-008,25,36,millimeters,planar,cartesian,0,8,16,3,71,68,12,15,Air|Pure Iron|Copper|Copper|Copper|Copper|Copper|Copper|Air|Air|Pure Iron|Air|N40|Air|N40|Air,Air|Copper|N40|Pure Iron,A|B|C,"[{""name"":""A"",""current_re"":""-3.0310889132455348""},{""name"":""B"",""current_re"":""3.0310889132455356""},{""name"":""C"",""current_re"":""2.1431318985078681e-016""}]","[0.0,1.0]","[0.0,0.0,54.0,54.0]","[27.0,27.0]",1839a397fff1e9d361c827278eb8e6bd5523ac0488de53106943d9f3a9d96677,
